,index,"Population, total",Population growth (annual %),Urban population (% of total),Urban population,Urban population growth (annual %),Rural population (% of total population),Rural population,Rural population growth (annual %),GDP (current US$),GDP growth (annual %),Nitrous oxide emissions (thousand metric tons of CO2 equivalent),Methane emissions (kt of CO2 equivalent),Total greenhouse gas emissions (kt of CO2 equivalent),Other greenhouse gas emissions,CO2 emissions from solid fuel consumption (kt),CO2 emissions from liquid fuel consumption (kt),CO2 emissions from gaseous fuel consumption (kt),CO2 emissions (kt),CO2 emissions (metric tons per capita),CO2 emissions (kg per 2010 US$ of GDP),CO2 intensity (kg per kg of oil equivalent energy use),Energy use (kg of oil equivalent per capita),Electric power consumption (kWh per capita),Agricultural land (sq. km)
151,1973-07-01,3881501021.818404,1.9670963908383603,37.1854417533851,1443353301.6253302,2.60018046987219,62.814558246614894,2438147720.1930737,2457244953.0,4247132474320.6226,4.4522245882865,190918.40833333333,451791.6666666667,2425658.2544339667,323389.8461006325,475445.19058333343,684616.6766666666,179683.0,1401842.4564166667,0.3582326557011892,0.06216806841102507,0.22211618769765665,118.17876290060254,112.29728803381249,38499219.93503926
152,1973-08-01,3887910766.6583495,1.9670963908383603,37.1854417533851,1445736793.5593286,2.60018046987219,62.814558246614894,2442173973.099021,2457244953.0,4321293204098.1294,4.4522245882865,190918.40833333333,451791.6666666667,2425658.2544339667,323389.8461006325,475445.19058333343,684616.6766666666,179683.0,1401842.4564166667,0.3582326557011892,0.06216806841102507,0.22211618769765665,118.17876290060254,112.29728803381249,38516423.09876479
153,1973-09-01,3894327382.691081,1.9670963908383603,37.1854417533851,1448122840.5767186,2.60018046987219,62.814558246614894,2446204542.1143627,2457244953.0,4395227148203.926,4.4522245882865,190918.40833333333,451791.6666666667,2425658.2544339667,323389.8461006325,475445.19058333343,684616.6766666666,179683.0,1401842.4564166667,0.3582326557011892,0.06216806841102507,0.22211618769765665,118.17876290060254,112.29728803381249,38532968.60209563
154,1973-10-01,3900545040.004576,1.9670963908383603,37.1854417533851,1450434903.9154532,2.60018046987219,62.814558246614894,2450110136.089123,2457244953.0,4466069280996.61,4.4522245882865,190918.40833333333,451791.6666666667,2425658.2544339667,323389.8461006325,475445.19058333343,684616.6766666666,179683.0,1401842.4564166667,0.3582326557011892,0.06216806841102507,0.22211618769765665,118.17876290060254,112.29728803381249,38548063.596212745
155,1973-11-01,3906979785.2438498,1.9670963908383603,37.1854417533851,1452827692.358382,2.60018046987219,62.814558246614894,2454152092.8854675,2457244953.0,4538035132280.634,4.4522245882865,190918.40833333333,451791.6666666667,2425658.2544339667,323389.8461006325,475445.19058333343,684616.6766666666,179683.0,1401842.4564166667,0.3582326557011892,0.06216806841102507,0.22211618769765665,118.17876290060254,112.29728803381249,38562414.124283105
156,1973-12-01,3913217944.0,1.9670963908383603,37.1854417533851,1455147379.2491338,2.60018046987219,62.814558246614894,2458070564.750866,2457244953.0,4605996164735.39,4.4522245882865,190918.40833333333,451791.6666666667,2425658.2544339667,323389.8461006325,475445.19058333343,684616.6766666666,179683.0,1401842.4564166667,0.3582326557011892,0.06216806841102507,0.22211618769765665,118.17876290060254,112.29728803381249,38574806.9015071
157,1974-01-01,3919676232.2822256,1.94640551816912,37.4585726114204,1468254767.6020248,2.69506655239482,62.5414273885796,2451421464.680201,2494176786.0,4674092998252.324,0.0508063646666983,186695.43333333335,448261.6666666667,2369502.2618644,279778.49519772996,474544.0253333333,685778.8100833333,182433.25,1404235.1739166668,0.35199289162337255,0.06105419383367958,0.21938887308805669,115.87500699208499,112.25477024990751,38585859.07767698
158,1974-02-01,3926144997.0959673,1.94640551816912,37.4585726114204,1470677874.5668423,2.69506655239482,62.5414273885796,2455467122.529125,2494176786.0,4740093655557.388,0.0508063646666983,186695.43333333335,448261.6666666667,2369502.2618644,279778.49519772996,474544.0253333333,685778.8100833333,182433.25,1404235.1739166668,0.35199289162337255,0.06105419383367958,0.21938887308805669,115.87500699208499,112.25477024990751,38595278.374701984
159,1974-03-01,3931994589.489605,1.94640551816912,37.4585726114204,1472869048.3810852,2.69506655239482,62.5414273885796,2459125541.10852,2494176786.0,4798056649025.577,0.0508063646666983,186695.43333333335,448261.6666666667,2369502.2618644,279778.49519772996,474544.0253333333,685778.8100833333,182433.25,1404235.1739166668,0.35199289162337255,0.06105419383367958,0.21938887308805669,115.87500699208499,112.25477024990751,38602581.42838745
160,1974-04-01,3938476093.5669875,1.94640551816912,37.4585726114204,1475296927.292224,2.69506655239482,62.5414273885796,2463179166.274764,2494176786.0,4860570025336.865,0.0508063646666983,186695.43333333335,448261.6666666667,2369502.2618644,279778.49519772996,474544.0253333333,685778.8100833333,182433.25,1404235.1739166668,0.35199289162337255,0.06105419383367958,0.21938887308805669,115.87500699208499,112.25477024990751,38609553.27437066
161,1974-05-01,3944751314.72408,1.94640551816912,37.4585726114204,1477647535.5658805,2.69506655239482,62.5414273885796,2467103779.1582,2494176786.0,4919571631346.306,0.0508063646666983,186695.43333333335,448261.6666666667,2369502.2618644,279778.49519772996,474544.0253333333,685778.8100833333,182433.25,1404235.1739166668,0.35199289162337255,0.06105419383367958,0.21938887308805669,115.87500699208499,112.25477024990751,38615403.70451167
162,1974-06-01,3951236064.561455,1.94640551816912,37.4585726114204,1480076630.2923825,2.69506655239482,62.5414273885796,2471159434.2690725,2494176786.0,4979171833652.025,0.0508063646666983,186695.43333333335,448261.6666666667,2369502.2618644,279778.49519772996,474544.0253333333,685778.8100833333,182433.25,1404235.1739166668,0.35199289162337255,0.06105419383367958,0.21938887308805669,115.87500699208499,112.25477024990751,38620755.36072441
163,1974-07-01,3957509544.148149,1.94640551816912,37.4585726114204,1482426586.198627,2.69506655239482,62.5414273885796,2475082957.949522,2494176786.0,5035694815737.517,0.0508063646666983,186695.43333333335,448261.6666666667,2369502.2618644,279778.49519772996,474544.0253333333,685778.8100833333,182433.25,1404235.1739166668,0.35199289162337255,0.06105419383367958,0.21938887308805669,115.87500699208499,112.25477024990751,38625485.63760786
164,1974-08-01,3963987448.98004,1.94640551816912,37.4585726114204,1484853116.8837795,2.69506655239482,62.5414273885796,2479134332.0962605,2494176786.0,5093085702605.976,0.0508063646666983,186695.43333333335,448261.6666666667,2369502.2618644,279778.49519772996,474544.0253333333,685778.8100833333,182433.25,1404235.1739166668,0.35199289162337255,0.06105419383367958,0.21938887308805669,115.87500699208499,112.25477024990751,38630142.500192106
165,1974-09-01,3970458008.11536,1.94640551816912,37.4585726114204,1487276895.9758482,2.69506655239482,62.5414273885796,2483181112.1395116,2494176786.0,5149623562553.321,0.0508063646666983,186695.43333333335,448261.6666666667,2369502.2618644,279778.49519772996,474544.0253333333,685778.8100833333,182433.25,1404235.1739166668,0.35199289162337255,0.06105419383367958,0.21938887308805669,115.87500699208499,112.25477024990751,38634800.910786815
166,1974-10-01,3976710390.8003516,1.94640551816912,37.4585726114204,1489618949.2838497,2.69506655239482,62.5414273885796,2487091441.516502,2494176786.0,5203696644220.218,0.0508063646666983,186695.43333333335,448261.6666666667,2369502.2618644,279778.49519772996,474544.0253333333,685778.8100833333,182433.25,1404235.1739166668,0.35199289162337255,0.06105419383367958,0.21938887308805669,115.87500699208499,112.25477024990751,38639535.633569226
167,1974-11-01,3983158886.0707803,1.94640551816912,37.4585726114204,1492034463.5670674,2.69506655239482,62.5414273885796,2491124422.503713,2494176786.0,5259086745915.288,0.0508063646666983,186695.43333333335,448261.6666666667,2369502.2618644,279778.49519772996,474544.0253333333,685778.8100833333,182433.25,1404235.1739166668,0.35199289162337255,0.06105419383367958,0.21938887308805669,115.87500699208499,112.25477024990751,38644894.929962695
168,1974-12-01,3989385034.0,1.94640551816912,37.4585726114204,1494366689.7100284,2.69506655239482,62.5414273885796,2495018344.289972,2494176786.0,5312389670516.26,0.0508063646666983,186695.43333333335,448261.6666666667,2369502.2618644,279778.49519772996,474544.0253333333,685778.8100833333,182433.25,1404235.1739166668,0.35199289162337255,0.06105419383367958,0.21938887308805669,115.87500699208499,112.25477024990751,38650755.7016513
169,1975-01-01,3995801800.166825,1.86548774725264,37.6885123584643,1505958255.2756128,2.49065978215329,62.3114876415357,2489843544.891212,2531360965.0,5367284769919.253,-1.23811172182486,194131.55833333335,458605.8333333333,2405016.897244675,303571.1722446767,502849.5983333333,651206.9452499999,184572.33333333334,1395482.6560833333,0.3433929859074967,0.0603092105054965,0.21697863604212086,113.8001690191175,113.00537516389085,38657667.04498714
170,1975-02-01,4002200911.5292945,1.86548774725264,37.6885123584643,1508369985.1522892,2.49065978215329,62.3114876415357,2493830926.3770056,2531360965.0,5421917405250.068,-1.23811172182486,194131.55833333335,458605.8333333333,2405016.897244675,303571.1722446767,502849.5983333333,651206.9452499999,184572.33333333334,1395482.6560833333,0.3433929859074967,0.0603092105054965,0.21697863604212086,113.8001690191175,113.00537516389085,38665314.08933768
171,1975-03-01,4007965535.350761,1.86548774725264,37.6885123584643,1510542586.1136615,2.49065978215329,62.3114876415357,2497422949.2370996,2531360965.0,5470933581289.918,-1.23811172182486,194131.55833333335,458605.8333333333,2405016.897244675,303571.1722446767,502849.5983333333,651206.9452499999,184572.33333333334,1395482.6560833333,0.3433929859074967,0.0603092105054965,0.21697863604212086,113.8001690191175,113.00537516389085,38672681.75411536
172,1975-04-01,4014330899.4296083,1.86548774725264,37.6885123584643,1512941597.1411793,2.49065978215329,62.3114876415357,2501389302.2884293,2531360965.0,5524721802386.942,-1.23811172182486,194131.55833333335,458605.8333333333,2405016.897244675,303571.1722446767,502849.5983333333,651206.9452499999,184572.33333333334,1395482.6560833333,0.3433929859074967,0.0603092105054965,0.21697863604212086,113.8001690191175,113.00537516389085,38681158.73513315
173,1975-05-01,4020473973.7155504,1.86548774725264,37.6885123584643,1515256830.452626,2.49065978215329,62.3114876415357,2505217143.2629247,2531360965.0,5576181222471.847,-1.23811172182486,194131.55833333335,458605.8333333333,2405016.897244675,303571.1722446767,502849.5983333333,651206.9452499999,184572.33333333334,1395482.6560833333,0.3433929859074967,0.0603092105054965,0.21697863604212086,113.8001690191175,113.00537516389085,38689494.28348582
174,1975-06-01,4026804244.9877977,1.86548774725264,37.6885123584643,1517642615.5233912,2.49065978215329,62.3114876415357,2509161629.4644065,2531360965.0,5628620969278.805,-1.23811172182486,194131.55833333335,458605.8333333333,2405016.897244675,303571.1722446767,502849.5983333333,651206.9452499999,184572.33333333334,1395482.6560833333,0.3433929859074967,0.0603092105054965,0.21697863604212086,113.8001690191175,113.00537516389085,38698043.201783955
175,1975-07-01,4032913259.3449125,1.86548774725264,37.6885123584643,1519945012.1543527,2.49065978215329,62.3114876415357,2512968247.19056,2531360965.0,5678541530481.854,-1.23811172182486,194131.55833333335,458605.8333333333,2405016.897244675,303571.1722446767,502849.5983333333,651206.9452499999,184572.33333333334,1395482.6560833333,0.3433929859074967,0.0603092105054965,0.21697863604212086,113.8001690191175,113.00537516389085,38706061.64022384
176,1975-08-01,4039208232.9041796,1.86548774725264,37.6885123584643,1522317494.0421991,2.49065978215329,62.3114876415357,2516890738.8619804,2531360965.0,5729149443223.037,-1.23811172182486,194131.55833333335,458605.8333333333,2405016.897244675,303571.1722446767,502849.5983333333,651206.9452499999,184572.33333333334,1395482.6560833333,0.3433929859074967,0.0603092105054965,0.21697863604212086,113.8001690191175,113.00537516389085,38713883.260755174
177,1975-09-01,4045485189.755104,1.86548774725264,37.6885123584643,1524683185.7006955,2.49065978215329,62.3114876415357,2520802004.0544086,2531360965.0,5778641185779.179,-1.23811172182486,194131.55833333335,458605.8333333333,2405016.897244675,303571.1722446767,502849.5983333333,651206.9452499999,184572.33333333334,1395482.6560833333,0.3433929859074967,0.0603092105054965,0.21697863604212086,113.8001690191175,113.00537516389085,38721028.97984759
178,1975-10-01,4051542459.975873,1.86548774725264,37.6885123584643,1526966080.7364357,2.49065978215329,62.3114876415357,2524576379.2394376,2531360965.0,5825356096919.047,-1.23811172182486,194131.55833333335,458605.8333333333,2405016.897244675,303571.1722446767,502849.5983333333,651206.9452499999,184572.33333333334,1395482.6560833333,0.3433929859074967,0.0603092105054965,0.21697863604212086,113.8001690191175,113.00537516389085,38727106.22372821
179,1975-11-01,4057783810.0746837,1.86548774725264,37.6885123584643,1529318352.7397609,2.49065978215329,62.3114876415357,2528465457.334923,2531360965.0,5872287003780.478,-1.23811172182486,194131.55833333335,458605.8333333333,2405016.897244675,303571.1722446767,502849.5983333333,651206.9452499999,184572.33333333334,1395482.6560833333,0.3433929859074967,0.0603092105054965,0.21697863604212086,113.8001690191175,113.00537516389085,38732319.24137615
180,1975-12-01,4063806523.0,1.86548774725264,37.6885123584643,1531588223.6449335,2.49065978215329,62.3114876415357,2532218299.355067,2531360965.0,5916289803066.25,-1.23811172182486,194131.55833333335,458605.8333333333,2405016.897244675,303571.1722446767,502849.5983333333,651206.9452499999,184572.33333333334,1395482.6560833333,0.3433929859074967,0.0603092105054965,0.21697863604212086,113.8001690191175,113.00537516389085,38736139.4023845
181,1976-01-01,4070012364.1817684,1.78617223997206,37.9390675007271,1544124738.13486,2.46268321856394,62.0609324992729,2525887626.046909,2566210788.0,5960259180401.46,3.42622989414222,201046.36666666667,470785.8333333333,2525126.1410692334,323077.27440256916,513941.96775,706833.1961666667,192517.5,1477174.85975,0.3571166524889,0.06064173679982383,0.2166465333097508,118.37321440758832,118.92960891787583,38738679.72888145
182,1976-02-01,4076201743.9184713,1.78617223997206,37.9390675007271,1546472931.091044,2.46268321856394,62.0609324992729,2529728812.8274274,2566210788.0,6002992265125.946,3.42622989414222,201046.36666666667,470785.8333333333,2525126.1410692334,323077.27440256916,513941.96775,706833.1961666667,192517.5,1477174.85975,0.3571166524889,0.06064173679982383,0.2166465333097508,118.37321440758832,118.92960891787583,38739880.875155784
183,1976-03-01,4081978468.373281,1.78617223997206,37.9390675007271,1548664566.481285,2.46268321856394,62.0609324992729,2533313901.891996,2566210788.0,6042177941091.005,3.42622989414222,201046.36666666667,470785.8333333333,2525126.1410692334,323077.27440256916,513941.96775,706833.1961666667,192517.5,1477174.85975,0.3571166524889,0.06064173679982383,0.2166465333097508,118.37321440758832,118.92960891787583,38739924.20059408
184,1976-04-01,4088140997.0649753,1.78617223997206,37.9390675007271,1551002572.4013789,2.46268321856394,62.0609324992729,2537138424.6635966,2566210788.0,6083572592975.292,3.42622989414222,201046.36666666667,470785.8333333333,2525126.1410692334,323077.27440256916,513941.96775,706833.1961666667,192517.5,1477174.85975,0.3571166524889,0.06064173679982383,0.2166465333097508,118.37321440758832,118.92960891787583,38738956.82910472
185,1976-05-01,4094093971.978199,1.78617223997206,37.9390675007271,1553261075.5720081,2.46268321856394,62.0609324992729,2540832896.406191,2566210788.0,6123488403581.645,3.42622989414222,201046.36666666667,470785.8333333333,2525126.1410692334,323077.27440256916,513941.96775,706833.1961666667,192517.5,1477174.85975,0.3571166524889,0.06064173679982383,0.2166465333097508,118.37321440758832,118.92960891787583,38737160.673360616
186,1976-06-01,4100235974.535108,1.78617223997206,37.9390675007271,1555591294.0679703,2.46268321856394,62.0609324992729,2544644680.467138,2566210788.0,6164947675148.146,3.42622989414222,201046.36666666667,470785.8333333333,2525126.1410692334,323077.27440256916,513941.96775,706833.1961666667,192517.5,1477174.85975,0.3571166524889,0.06064173679982383,0.2166465333097508,118.37321440758832,118.92960891787583,38734561.06702582
187,1976-07-01,4106172389.510532,1.78617223997206,37.9390675007271,1557843514.5526197,2.46268321856394,62.0609324992729,2548328874.9579124,2566210788.0,6205621411044.85,3.42622989414222,201046.36666666667,470785.8333333333,2525126.1410692334,323077.27440256916,513941.96775,706833.1961666667,192517.5,1477174.85975,0.3571166524889,0.06064173679982383,0.2166465333097508,118.37321440758832,118.92960891787583,38731464.598043464
188,1976-08-01,4112300694.3307724,1.78617223997206,37.9390675007271,1560168536.2550209,2.46268321856394,62.0609324992729,2552132158.075752,2566210788.0,6248582441862.523,3.42622989414222,201046.36666666667,470785.8333333333,2525126.1410692334,323077.27440256916,513941.96775,706833.1961666667,192517.5,1477174.85975,0.3571166524889,0.06064173679982383,0.2166465333097508,118.37321440758832,118.92960891787583,38727809.91252839
189,1976-09-01,4118424654.855307,1.78617223997206,37.9390675007271,1562491909.7721422,2.46268321856394,62.0609324992729,2555932745.083165,2566210788.0,6292857417256.735,3.42622989414222,201046.36666666667,470785.8333333333,2525126.1410692334,323077.27440256916,513941.96775,706833.1961666667,192517.5,1477174.85975,0.3571166524889,0.06064173679982383,0.2166465333097508,118.37321440758832,118.92960891787583,38723840.222780176
190,1976-10-01,4124348592.9772944,1.78617223997206,37.9390675007271,1564739396.6549442,2.46268321856394,62.0609324992729,2559609196.3223505,2566210788.0,6337304812915.395,3.42622989414222,201046.36666666667,470785.8333333333,2525126.1410692334,323077.27440256916,513941.96775,706833.1961666667,192517.5,1477174.85975,0.3571166524889,0.06064173679982383,0.2166465333097508,118.37321440758832,118.92960891787583,38719839.05901801
191,1976-11-01,4130469154.3328114,1.78617223997206,37.9390675007271,1567061480.5590372,2.46268321856394,62.0609324992729,2563407673.7737746,2566210788.0,6385249036746.738,3.42622989414222,201046.36666666667,470785.8333333333,2525126.1410692334,323077.27440256916,513941.96775,706833.1961666667,192517.5,1477174.85975,0.3571166524889,0.06064173679982383,0.2166465333097508,118.37321440758832,118.92960891787583,38715684.75437137
192,1976-12-01,4136393107.0,1.78617223997206,37.9390675007271,1569308972.9601529,2.46268321856394,62.0609324992729,2567084134.0398474,2566210788.0,6433942708103.73,3.42622989414222,201046.36666666667,470785.8333333333,2525126.1410692334,323077.27440256916,513941.96775,706833.1961666667,192517.5,1477174.85975,0.3571166524889,0.06064173679982383,0.2166465333097508,118.37321440758832,118.92960891787583,38711784.1999003
193,1977-01-01,4142516872.0220385,1.7497813222228602,38.1982718027554,1582369854.2499793,2.4448062478871404,61.80172819724461,2560147017.7720594,2600204639.0,6486955465835.945,2.14536091201944,210413.79166666666,483031.6666666667,2629492.055506008,358621.5971726784,527713.6918333333,732481.4164999999,198629.16666666666,1523317.0263333332,0.36193868654001743,0.06016970578613066,0.21570429043016748,120.38280037295668,122.75680667845917,38708001.89943326
194,1977-02-01,4148643643.240759,1.7497813222228602,38.1982718027554,1584710174.972839,2.4448062478871404,61.80172819724461,2563933468.26792,2600204639.0,6542886904028.196,2.14536091201944,210413.79166666666,483031.6666666667,2629492.055506008,358621.5971726784,527713.6918333333,732481.4164999999,198629.16666666666,1523317.0263333332,0.36193868654001743,0.06016970578613066,0.21570429043016748,120.38280037295668,122.75680667845917,38704517.05092136
195,1977-03-01,4154180426.1693244,1.7497813222228602,38.1982718027554,1586825130.365021,2.4448062478871404,61.80172819724461,2567355295.8043036,2600204639.0,6596034099453.3545,2.14536091201944,210413.79166666666,483031.6666666667,2629492.055506008,358621.5971726784,527713.6918333333,732481.4164999999,198629.16666666666,1523317.0263333332,0.36193868654001743,0.06016970578613066,0.21570429043016748,120.38280037295668,122.75680667845917,38701646.60482371
196,1977-04-01,4160314052.00906,1.7497813222228602,38.1982718027554,1589168069.4346473,2.4448062478871404,61.80172819724461,2571145982.574413,2600204639.0,6657918382459.106,2.14536091201944,210413.79166666666,483031.6666666667,2629492.055506008,358621.5971726784,527713.6918333333,732481.4164999999,198629.16666666666,1523317.0263333332,0.36193868654001743,0.06016970578613066,0.21570429043016748,120.38280037295668,122.75680667845917,38698799.26104743
197,1977-05-01,4166253810.8207026,1.7497813222228602,38.1982718027554,1591436954.6499467,2.4448062478871404,61.80172819724461,2574816856.1707563,2600204639.0,6720982050587.448,2.14536091201944,210413.79166666666,483031.6666666667,2629492.055506008,358621.5971726784,527713.6918333333,732481.4164999999,198629.16666666666,1523317.0263333332,0.36193868654001743,0.06016970578613066,0.21570429043016748,120.38280037295668,122.75680667845917,38696398.141940475
198,1977-06-01,4172396085.7238507,1.7497813222228602,38.1982718027554,1593783197.5123236,2.4448062478871404,61.80172819724461,2578612888.2115273,2600204639.0,6789569538057.1455,2.14536091201944,210413.79166666666,483031.6666666667,2629492.055506008,358621.5971726784,527713.6918333333,732481.4164999999,198629.16666666666,1523317.0263333332,0.36193868654001743,0.06016970578613066,0.21570429043016748,120.38280037295668,122.75680667845917,38694308.32173621
199,1977-07-01,4178344983.0406036,1.7497813222228602,38.1982718027554,1596055573.478644,2.4448062478871404,61.80172819724461,2582289409.56196,2600204639.0,6859390038459.872,2.14536091201944,210413.79166666666,483031.6666666667,2629492.055506008,358621.5971726784,527713.6918333333,732481.4164999999,198629.16666666666,1523317.0263333332,0.36193868654001743,0.06016970578613066,0.21570429043016748,120.38280037295668,122.75680667845917,38692688.70059321
200,1977-08-01,4184497495.1242347,1.7497813222228602,38.1982718027554,1598405726.7670465,2.4448062478871404,61.80172819724461,2586091768.3571887,2600204639.0,6935238441499.357,2.14536091201944,210413.79166666666,483031.6666666667,2629492.055506008,358621.5971726784,527713.6918333333,732481.4164999999,198629.16666666666,1523317.0263333332,0.36193868654001743,0.06016970578613066,0.21570429043016748,120.38280037295668,122.75680667845917,38691456.452609114
201,1977-09-01,4190655818.324026,1.7497813222228602,38.1982718027554,1600758099.801395,2.4448062478871404,61.80172819724461,2589897718.522631,2600204639.0,7014990549827.584,2.14536091201944,210413.79166666666,483031.6666666667,2629492.055506008,358621.5971726784,527713.6918333333,732481.4164999999,198629.16666666666,1523317.0263333332,0.36193868654001743,0.06016970578613066,0.21570429043016748,120.38280037295668,122.75680667845917,38690698.36169047
202,1977-10-01,4196621405.2147665,1.7497813222228602,38.1982718027554,1603036850.8965497,2.4448062478871404,61.80172819724461,2593584554.3182173,2600204639.0,7096022524316.6045,2.14536091201944,210413.79166666666,483031.6666666667,2629492.055506008,358621.5971726784,527713.6918333333,732481.4164999999,198629.16666666666,1523317.0263333332,0.36193868654001743,0.06016970578613066,0.21570429043016748,120.38280037295668,122.75680667845917,38690440.52358667
203,1977-11-01,4202792360.787997,1.7497813222228602,38.1982718027554,1605394049.2792397,2.4448062478871404,61.80172819724461,2597398311.5087576,2600204639.0,7183876686275.896,2.14536091201944,210413.79166666666,483031.6666666667,2629492.055506008,358621.5971726784,527713.6918333333,732481.4164999999,198629.16666666666,1523317.0263333332,0.36193868654001743,0.06016970578613066,0.21570429043016748,120.38280037295668,122.75680667845917,38690690.89793128
204,1977-12-01,4208770941.0,1.7497813222228602,38.1982718027554,1607677763.598566,2.4448062478871404,61.80172819724461,2601093177.4014344,2600204639.0,7273019218039.74,2.14536091201944,210413.79166666666,483031.6666666667,2629492.055506008,358621.5971726784,527713.6918333333,732481.4164999999,198629.16666666666,1523317.0263333332,0.36193868654001743,0.06016970578613066,0.21570429043016748,120.38280037295668,122.75680667845917,38691457.4045894
205,1978-01-01,4214956217.113,1.74802858200974,38.53399503386471,1624191019.3818955,2.64216039853598,61.4660049661353,2590765197.7311053,2631281771.0,7369439644216.183,2.10450457103985,212693.84166666667,482995.8333333333,2676705.3423083243,361757.33397498913,535659.7752499998,730487.1796666667,207796.66666666666,1541492.20625,0.3599648044530292,0.0586081508594275,0.21557402081886587,122.99337405112418,127.100183674185,38692810.859963775
206,1978-02-01,4221149928.942816,1.74802858200974,38.53399503386471,1626577703.9908085,2.64216039853598,61.4660049661353,2594572224.952008,2631281771.0,7469913663123.1455,2.10450457103985,212693.84166666667,482995.8333333333,2676705.3423083243,361757.33397498913,535659.7752499998,730487.1796666667,207796.66666666666,1541492.20625,0.3599648044530292,0.0586081508594275,0.21557402081886587,122.99337405112418,127.100183674185,38694733.402858526
207,1978-03-01,4226752340.4699507,1.74802858200974,38.53399503386471,1628736536.9704514,2.64216039853598,61.4660049661353,2598015803.4995,2631281771.0,7563801708744.394,2.10450457103985,212693.84166666667,482995.8333333333,2676705.3423083243,361757.33397498913,535659.7752499998,730487.1796666667,207796.66666666666,1541492.20625,0.3599648044530292,0.0586081508594275,0.21557402081886587,122.99337405112418,127.100183674185,38696953.41453042
208,1978-04-01,4232964898.98847,1.74802858200974,38.53399503386471,1631130483.9614537,2.64216039853598,61.4660049661353,2601834415.027017,2631281771.0,7670838657025.678,2.10450457103985,212693.84166666667,482995.8333333333,2676705.3423083243,361757.33397498913,535659.7752499998,730487.1796666667,207796.66666666666,1541492.20625,0.3599648044530292,0.0586081508594275,0.21557402081886587,122.99337405112418,127.100183674185,38699940.38790939
209,1978-05-01,4238987867.1155887,1.74802858200974,38.53399503386471,1633451374.2004488,2.64216039853598,61.4660049661353,2605536492.9151406,2631281771.0,7777134026862.04,2.10450457103985,212693.84166666667,482995.8333333333,2676705.3423083243,361757.33397498913,535659.7752499998,730487.1796666667,207796.66666666666,1541492.20625,0.3599648044530292,0.0586081508594275,0.21557402081886587,122.99337405112418,127.100183674185,38703354.24183965
210,1978-06-01,4245223759.521304,1.74802858200974,38.53399503386471,1635854312.6703842,2.64216039853598,61.4660049661353,2609369446.8509207,2631281771.0,7889368346234.863,2.10450457103985,212693.84166666667,482995.8333333333,2676705.3423083243,361757.33397498913,535659.7752499998,730487.1796666667,207796.66666666666,1541492.20625,0.3599648044530292,0.0586081508594275,0.21557402081886587,122.99337405112418,127.100183674185,38707415.98875177
211,1978-07-01,4251271201.9585257,1.74802858200974,38.53399503386471,1638184633.838819,2.64216039853598,61.4660049661353,2613086568.1197076,2631281771.0,7999912221495.601,2.10450457103985,212693.84166666667,482995.8333333333,2676705.3423083243,361757.33397498913,535659.7752499998,730487.1796666667,207796.66666666666,1541492.20625,0.3599648044530292,0.0586081508594275,0.21557402081886587,122.99337405112418,127.100183674185,38711857.28400635
212,1978-08-01,4257534340.7179217,1.74802858200974,38.53399503386471,1640598071.4173288,2.64216039853598,61.4660049661353,2616936269.300594,2631281771.0,8115729414320.586,2.10450457103985,212693.84166666667,482995.8333333333,2676705.3423083243,361757.33397498913,535659.7752499998,730487.1796666667,207796.66666666666,1541492.20625,0.3599648044530292,0.0586081508594275,0.21557402081886587,122.99337405112418,127.100183674185,38716967.63612225
213,1978-09-01,4263812825.3606873,1.74802858200974,38.53399503386471,1643017422.377774,2.64216039853598,61.4660049661353,2620795402.982914,2631281771.0,8232748687248.847,2.10450457103985,212693.84166666667,482995.8333333333,2676705.3423083243,361757.33397498913,535659.7752499998,730487.1796666667,207796.66666666666,1541492.20625,0.3599648044530292,0.0586081508594275,0.21557402081886587,122.99337405112418,127.100183674185,38722600.85746756
214,1978-10-01,4269904341.3026958,1.74802858200974,38.53399503386471,1645364726.8283546,2.64216039853598,61.4660049661353,2624539614.474342,2631281771.0,8346744946573.101,2.10450457103985,212693.84166666667,482995.8333333333,2676705.3423083243,361757.33397498913,535659.7752499998,730487.1796666667,207796.66666666666,1541492.20625,0.3599648044530292,0.0586081508594275,0.21557402081886587,122.99337405112418,127.100183674185,38728543.83750171
215,1978-11-01,4276215973.068268,1.74802858200974,38.53399503386471,1647796850.699456,2.64216039853598,61.4660049661353,2628419122.3688126,2631281771.0,8464912112907.252,2.10450457103985,212693.84166666667,482995.8333333333,2676705.3423083243,361757.33397498913,535659.7752499998,730487.1796666667,207796.66666666666,1541492.20625,0.3599648044530292,0.0586081508594275,0.21557402081886587,122.99337405112418,127.100183674185,38735186.19706225
216,1978-12-01,4282341460.0,1.74802858200974,38.53399503386471,1650157245.5295298,2.64216039853598,61.4660049661353,2632184214.470471,2631281771.0,8579238028282.67,2.10450457103985,212693.84166666667,482995.8333333333,2676705.3423083243,361757.33397498913,535659.7752499998,730487.1796666667,207796.66666666666,1541492.20625,0.3599648044530292,0.0586081508594275,0.21557402081886587,122.99337405112418,127.100183674185,38742093.1003711
